Valence A,Valence B,Radius A [ang],Radius B [ang],a [ang],b [ang],c [ang],alpha [deg],beta [deg],gamma [deg],Band gap [eV],Formation energy [eV/atom],A atomic number,B atomic number,A atomic radius,B atomic radius,A atomic volume,B atomic volume,A boiling point,B boiling point,A density,B density,A dipole polarizability,B dipole polarizability,A lattice constant,B lattice constant,A melting point,B melting point,A specific heat,B specific heat,A vdw radius,B vdw radius,A covalent radius cordero,B covalent radius cordero,A covalent radius pyykko,B covalent radius pyykko,A en pauling,B en pauling,A heat of formation,B heat of formation,A covalent radius slater,B covalent radius slater,A vdw radius uff,B vdw radius uff,A vdw radius mm3,B vdw radius mm3,A abundance crust,B abundance crust,A en ghosh,B en ghosh,A vdw radius alvarez,B vdw radius alvarez,A c6 gb,B c6 gb,A atomic weight,B atomic weight,A atomic radius rahm,B atomic radius rahm,A covalent radius pyykko double,B covalent radius pyykko double,A mendeleev number,B mendeleev number,A pettifor number,B pettifor number,A glawe number,B glawe number
0.25,0.75,0.6459627329192548,0.13043478260869562,0.2375247035573123,0.25802865612648224,0.5046936758893281,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.5708855948308628,0.5625000000000001,0.3125,0.33136094674556216,0.15384615384615385,0.12996941896024464,0.030581039755351674,0.07702815139606094,0.4481413211025098,0.3708306680069451,0.3823448780042035,0.06703470031545741,0.0749211356466877,0.10283159463487329,0.18330849478390465,0.10442519995820904,0.43291968006686554,0.03209509658246657,0.09479940564635958,0.3421052631578948,0.231578947368421,0.375,0.25,0.346938775510204,0.17006802721088432,0.604026845637584,0.7516778523489934,0.06385349915149058,0.466958790304197,0.39999999999999997,0.28571428571428575,0.19215876089061013,0.18538238141335928,0.27131782945736416,0.054263565891472965,5.294326254276696e-07,0.00029786985889542156,0.3623316396994539,0.3420599825146029,0.3812500000000001,0.32499999999999996,0.046610169491525424,0.04478112425313986,0.5220441060302791,0.2561537197510993,0.375,0.15909090909090917,0.5038167938931298,0.17557251908396942,0.7623762376237624,0.6534653465346535,0.7976190476190476,0.7023809523809523,0.7790697674418605,0.7093023255813953
0.25,0.75,0.6459627329192548,0.2173913043478261,0.2582756916996047,0.2813735177865612,0.5417490118577075,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.5655644241733181,0.5625000000000001,0.5375000000000001,0.33136094674556216,0.23076923076923084,0.12996941896024464,0.06574923547400613,0.07702815139606094,0.5251185316974418,0.3708306680069451,0.5248103810655212,0.06703470031545741,0.014826498422712935,0.10283159463487329,0.23845007451564826,0.10442519995820904,0.46165097570319125,0.03209509658246657,0.035661218424962844,0.3421052631578948,0.29999999999999993,0.375,0.34375,0.346938775510204,0.23809523809523814,0.604026845637584,0.9463087248322152,0.06385349915149058,0.39920468073250426,0.39999999999999997,0.31428571428571433,0.19215876089061013,0.21684414327202317,0.27131782945736416,0.1705426356589146,5.294326254276696e-07,5.070921998402997e-08,0.3623316396994539,0.32191883227956364,0.3812500000000001,0.16874999999999996,0.046610169491525424,0.08059992683819046,0.5220441060302791,0.4923767721703184,0.375,0.11363636363636376,0.5038167938931298,0.2977099236641221,0.7623762376237624,0.6633663366336634,0.7976190476190476,0.7261904761904762,0.7790697674418605,0.6627906976744187
0.25,0.75,0.6459627329192548,0.3602484472049689,0.14710968379446637,0.14710968379446637,0.14710968379446637,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.4467882934245534,0.5625000000000001,0.7000000000000001,0.33136094674556216,0.4970414201183432,0.12996941896024464,0.24770642201834858,0.07702815139606094,0.5953036354751738,0.3708306680069451,0.28506808005117423,0.06703470031545741,0.5139327024185069,0.10283159463487329,0.20566318926974658,0.10442519995820904,0.28142739398442124,0.03209509658246657,0.020208023774145614,0.3421052631578948,0.45789473684210524,0.375,0.74375,0.346938775510204,0.6190476190476191,0.604026845637584,0.22818791946308725,0.06385349915149058,0.37425597122666593,0.39999999999999997,0.5714285714285714,0.19215876089061013,0.5590513068731853,0.27131782945736416,0.4496124031007749,5.294326254276696e-07,3.262163128664943e-05,0.3623316396994539,0.4996388885369277,0.3812500000000001,0.6500000000000001,0.046610169491525424,0.5579807340568224,0.5220441060302791,0.6630736228991825,0.375,0.9204545454545454,0.5038167938931298,0.4580152671755725,0.7623762376237624,0.15841584158415842,0.7976190476190476,0.2738095238095238,0.7790697674418605,0.2558139534883721
0.25,0.75,0.6459627329192548,0.22360248447204967,0.24678853754940705,0.24678853754940705,0.24678853754940705,0.21578947368421053,0.21578947368421053,0.21578947368421053,0.0,0.467502850627138,0.5625000000000001,0.9,0.33136094674556216,0.23076923076923084,0.12996941896024464,0.0649847094801223,0.07702815139606094,0.9943399109856668,0.3708306680069451,0.9360321666818969,0.06703470031545741,0.10909568874868561,0.10283159463487329,0.07004470938897167,0.10442519995820904,0.9341211706116572,0.03209509658246657,0.004160475482912332,0.3421052631578948,0.3315789473684211,0.375,0.41875000000000007,0.346938775510204,0.3129251700680272,0.604026845637584,0.7449664429530202,0.06385349915149058,0.9024847394949469,0.39999999999999997,0.28571428571428575,0.19215876089061013,0.24346563407550836,0.27131782945736416,0.1705426356589146,5.294326254276696e-07,0.0,0.3623316396994539,0.952209115213562,0.3812500000000001,0.3812500000000001,0.046610169491525424,0.08593464211681502,0.5220441060302791,0.8872829394517135,0.375,0.5000000000000004,0.5038167938931298,0.3129770992366412,0.7623762376237624,0.5544554455445545,0.7976190476190476,0.6071428571428571,0.7790697674418605,0.5813953488372092
0.25,0.75,0.6459627329192548,0.20496894409937888,0.25963438735177863,0.2677865612648221,0.5434782608695652,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.5286963131889015,0.5625000000000001,0.525,0.33136094674556216,0.21301775147928992,0.12996941896024464,0.056574923547400624,0.07702815139606094,0.635867606744562,0.3708306680069451,0.5426299917755641,0.06703470031545741,0.11961093585699265,0.10283159463487329,0.22503725782414308,0.10442519995820904,0.5818000301823711,0.03209509658246657,0.035661218424962844,0.3421052631578948,0.29999999999999993,0.375,0.36250000000000004,0.346938775510204,0.27210884353741494,0.604026845637584,1.0,0.06385349915149058,0.6264025733897318,0.39999999999999997,0.28571428571428575,0.19215876089061013,0.2313649564375606,0.27131782945736416,0.14728682170542617,5.294326254276696e-07,1.0638297898747547e-09,0.3623316396994539,0.3017111615118533,0.3812500000000001,0.3500000000000001,0.046610169491525424,0.09279356176076088,0.5220441060302791,0.47498173632600216,0.375,0.31818181818181834,0.5038167938931298,0.2442748091603053,0.7623762376237624,0.6237623762376238,0.7976190476190476,0.6904761904761905,0.7790697674418605,0.6395348837209303
0.25,0.75,0.6459627329192548,0.2173913043478261,0.2618577075098814,0.2682806324110672,0.5426136363636365,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.5038008361839605,0.5625000000000001,0.5125000000000001,0.33136094674556216,0.21301775147928992,0.12996941896024464,0.056574923547400624,0.07702815139606094,0.6685074533938836,0.3708306680069451,0.5426299917755641,0.06703470031545741,0.13538380651945323,0.10283159463487329,0.06110283159463492,0.10442519995820904,0.6816340271409168,0.03209509658246657,0.03387815750371471,0.3421052631578948,0.3157894736842105,0.375,0.38750000000000007,0.346938775510204,0.27210884353741494,0.604026845637584,0.9463087248322152,0.06385349915149058,0.7462070362959399,0.39999999999999997,0.2571428571428572,0.19215876089061013,0.24782187802516953,0.27131782945736416,0.14728682170542617,5.294326254276696e-07,1.0638297898747547e-09,0.3623316396994539,0.2815110930907341,0.3812500000000001,0.36250000000000004,0.046610169491525424,0.10818802585050603,0.5220441060302791,0.4658969196259758,0.375,0.36363636363636376,0.5038167938931298,0.2748091603053435,0.7623762376237624,0.5841584158415841,0.7976190476190476,0.6547619047619048,0.7790697674418605,0.6162790697674418
0.25,0.75,0.6459627329192548,0.25465838509316774,0.2861907114624505,0.3068181818181818,0.5943675889328064,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.4519194222729,0.5625000000000001,0.6000000000000001,0.33136094674556216,0.36094674556213024,0.12996941896024464,0.21100917431192656,0.07702815139606094,0.2411707328117247,0.3708306680069451,0.28132139267111395,0.06703470031545741,0.05914826498422713,0.10283159463487329,0.33084947839046197,0.10442519995820904,0.19433384024238765,0.03209509658246657,0.024071322436849923,0.3421052631578948,0.2789473684210527,0.375,0.34375,0.346938775510204,0.37414965986394555,0.604026845637584,0.8456375838926175,0.06385349915149058,0.25711101542514114,0.39999999999999997,0.3428571428571429,0.19215876089061013,0.9530493707647634,0.27131782945736416,0.28682170542635643,5.294326254276696e-07,7.067375904067954e-07,0.3623316396994539,0.6250611355371686,0.3812500000000001,0.36875000000000013,0.046610169491525424,0.061699792708206316,0.5220441060302791,0.5683021811479289,0.375,0.46590909090909083,0.5038167938931298,0.41984732824427484,0.7623762376237624,0.9405940594059405,0.7976190476190476,0.9523809523809522,0.7790697674418605,0.9651162790697674
0.25,0.75,0.6459627329192548,0.08074534161490682,0.010869565217391297,0.010869565217391297,0.15575592885375494,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.3247814519194223,0.5625000000000001,0.1375,0.33136094674556216,0.20118343195266275,0.12996941896024464,0.11467889908256879,0.07702815139606094,0.37701286915572224,0.3708306680069451,0.08206159188522341,0.06703470031545741,0.044164037854889586,0.10283159463487329,0.46795827123695966,0.10442519995820904,0.4204404304470473,0.03209509658246657,0.17206537890044574,0.3421052631578948,0.29999999999999993,0.375,0.16875000000000007,0.346938775510204,0.2108843537414966,0.604026845637584,0.7449664429530202,0.06385349915149058,0.49216078620095743,0.39999999999999997,0.14285714285714285,0.19215876089061013,0.8925459825750246,0.27131782945736416,0.10852713178294571,5.294326254276696e-07,0.9999999999999998,0.3623316396994539,0.5403304486651547,0.3812500000000001,0.1937500000000001,0.046610169491525424,0.03182538714790879,0.5220441060302791,0.10465728636450927,0.375,0.30681818181818166,0.5038167938931298,0.22137404580152664,0.7623762376237624,0.8613861386138614,0.7976190476190476,0.9166666666666666,0.7790697674418605,0.8953488372093024
0.25,0.75,0.6459627329192548,0.2608695652173913,0.27433300395256915,0.2906373517786562,0.576951581027668,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.1695868831377592,0.40459901178259217,0.5625000000000001,0.5875,0.33136094674556216,0.37869822485207105,0.12996941896024464,0.17889908256880732,0.07702815139606094,0.3609759502817781,0.3708306680069451,0.309604313259618,0.06703470031545741,0.08543638275499474,0.10283159463487329,0.526080476900149,0.10442519995820904,0.07859605539625972,0.03209509658246657,0.02912332838038633,0.3421052631578948,0.33684210526315794,0.375,0.34375,0.346938775510204,0.37414965986394555,0.604026845637584,0.7852348993288593,0.06385349915149058,0.3037157113548289,0.39999999999999997,0.3428571428571429,0.19215876089061013,0.9394966118102612,0.27131782945736416,0.3410852713178294,5.294326254276696e-07,8.153546119530076e-06,0.3623316396994539,0.5374732334047109,0.3812500000000001,0.33750000000000013,0.046610169491525424,0.09386050481648579,0.5220441060302791,0.5532061904450792,0.375,0.48863636363636376,0.5038167938931298,0.3969465648854962,0.7623762376237624,0.8811881188118812,0.7976190476190476,0.8928571428571428,0.7790697674418605,0.872093023255814
0.25,0.75,0.6459627329192548,0.25465838509316774,0.2747035573122529,0.2747035573122529,0.2747035573122529,0.17368421052631566,0.17368421052631566,0.17368421052631566,0.0,0.2951349296845306,0.5625000000000001,0.8750000000000001,0.33136094674556216,0.30177514792899407,0.12996941896024464,0.0963302752293578,0.07702815139606094,0.9562286449558228,0.3708306680069451,0.7365439093484418,0.06703470031545741,0.14064143007360674,0.10283159463487329,0.1520119225037258,0.10442519995820904,0.880721590843133,0.03209509658246657,0.004754829123328384,0.3421052631578948,0.36315789473684223,0.375,0.5375,0.346938775510204,0.41496598639455784,0.604026845637584,0.47651006711409394,0.06385349915149058,0.9126161951318355,0.39999999999999997,0.3428571428571429,0.19215876089061013,0.34801548886737677,0.27131782945736416,0.21705426356589164,5.294326254276696e-07,7.0897163296553235e-06,0.3623316396994539,0.8956007754393517,0.3812500000000001,0.40625,0.046610169491525424,0.12007681990001219,0.5220441060302791,0.8612528979352644,0.375,0.6022727272727275,0.5038167938931298,0.36641221374045796,0.7623762376237624,0.4752475247524752,0.7976190476190476,0.5357142857142857,0.7790697674418605,0.5116279069767442
0.25,0.75,0.6459627329192548,0.43478260869565216,0.29545454545454547,0.31632905138339923,0.6083250988142292,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.4984796655264158,0.5625000000000001,0.6125,0.33136094674556216,0.3668639053254438,0.12996941896024464,0.24311926605504586,0.07702815139606094,0.11947881900356018,0.3708306680069451,0.2607146120807822,0.06703470031545741,0.04600420609884332,0.10283159463487329,0.3219076005961252,0.10442519995820904,0.14174686277468862,0.03209509658246657,0.022882615156017833,0.3421052631578948,0.2789473684210527,0.375,0.3375,0.346938775510204,0.346938775510204,0.604026845637584,0.8791946308724835,0.06385349915149058,0.17124692890251006,0.39999999999999997,0.31428571428571433,0.19215876089061013,0.9772507260406584,0.27131782945736416,0.22480620155038755,5.294326254276696e-07,1.0638297898747547e-09,0.3623316396994539,0.7126262306298544,0.3812500000000001,0.06875000000000009,0.046610169491525424,0.05666991830264602,0.5220441060302791,0.5972072912150244,0.375,0.4204545454545454,0.5038167938931298,0.38167938931297707,0.7623762376237624,1.0,0.7976190476190476,0.9999999999999999,0.7790697674418605,1.0
0.25,0.75,0.6459627329192548,0.2111801242236025,0.24901185770750994,0.26753952569169953,0.534461462450593,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3576595402668381,0.25997719498289623,0.5625000000000001,0.23750000000000002,0.33136094674556216,0.2899408284023669,0.12996941896024464,0.09174311926605502,0.07702815139606094,0.5528529678676746,0.3708306680069451,0.18303938590880012,0.06703470031545741,0.20899053627760256,0.10283159463487329,0.09836065573770492,0.10442519995820904,0.4929942073064555,0.03209509658246657,0.11857355126300148,0.3421052631578948,0.3052631578947368,0.375,0.475,0.346938775510204,0.346938775510204,0.604026845637584,0.5033557046979867,0.06385349915149058,0.5212887211570123,0.39999999999999997,0.31428571428571433,0.19215876089061013,0.3504356243949662,0.27131782945736416,0.18604651162790686,5.294326254276696e-07,0.020035458560371703,0.3623316396994539,0.1910070575117513,0.3812500000000001,0.36250000000000004,0.046610169491525424,0.16778441653456894,0.5220441060302791,0.20256839721164677,0.375,0.5909090909090908,0.5038167938931298,0.2977099236641221,0.7623762376237624,0.4158415841584158,0.7976190476190476,0.5119047619047619,0.7790697674418605,0.49999999999999994
0.25,0.75,0.6459627329192548,0.19254658385093165,0.24691205533596833,0.2540760869565217,0.5407608695652173,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.10593152226330171,0.3460661345496009,0.5625000000000001,0.25,0.33136094674556216,0.21301775147928992,0.12996941896024464,0.05733944954128439,0.07702815139606094,0.5698332349106743,0.3708306680069451,0.25477474184410126,0.06703470031545741,0.17481598317560465,0.10283159463487329,0.10879284649776455,0.10442519995820904,0.5588730366947982,0.03209509658246657,0.10728083209509656,0.3421052631578948,0.2842105263157896,0.375,0.43125,0.346938775510204,0.33333333333333337,0.604026845637584,0.5637583892617449,0.06385349915149058,0.5751120792279831,0.39999999999999997,0.28571428571428575,0.19215876089061013,0.33543078412391103,0.27131782945736416,0.10852713178294571,5.294326254276696e-07,0.0004255294336803921,0.3623316396994539,0.21616258885242567,0.3812500000000001,0.33750000000000013,0.046610169491525424,0.13044140958419703,0.5220441060302791,0.21778565079063392,0.375,0.5340909090909092,0.5038167938931298,0.2595419847328244,0.7623762376237624,0.45544554455445546,0.7976190476190476,0.5476190476190476,0.7790697674418605,0.5348837209302326
0.25,0.75,0.6459627329192548,0.2422360248447205,0.08238636363636365,0.08238636363636365,0.08238636363636365,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.403078677309008,0.5625000000000001,0.8875000000000001,0.33136094674556216,0.2544378698224852,0.12996941896024464,0.07538226299694187,0.07702815139606094,1.0,0.3708306680069451,0.8574431143196563,0.06703470031545741,0.12486855941114616,0.10283159463487329,0.12965722801788376,0.10442519995820904,1.0,0.03209509658246657,0.0026745913818722183,0.3421052631578948,0.3421052631578948,0.375,0.48749999999999993,0.346938775510204,0.3537414965986394,0.604026845637584,0.610738255033557,0.06385349915149058,1.0,0.39999999999999997,0.28571428571428575,0.19215876089061013,0.3121974830590517,0.27131782945736416,0.18604651162790686,5.294326254276696e-07,4.430141854968437e-06,0.3623316396994539,0.9239157153174614,0.3812500000000001,0.43125000000000013,0.046610169491525424,0.10026216315083526,0.5220441060302791,0.8755674607652727,0.375,0.5454545454545454,0.5038167938931298,0.32061068702290074,0.7623762376237624,0.5148514851485149,0.7976190476190476,0.5714285714285714,0.7790697674418605,0.569767441860465
0.25,0.75,0.6459627329192548,0.2795031055900621,0.27803853754940705,0.30175395256917,0.5888092885375495,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.44526603439961415,0.22196883314329163,0.5625000000000001,0.4625,0.33136094674556216,0.3668639053254438,0.12996941896024464,0.14525993883792046,0.07702815139606094,0.7585028687217821,0.3708306680069451,0.2728685004112218,0.06703470031545741,0.24053627760252366,0.10283159463487329,0.14008941877794334,0.10442519995820904,0.548715507934481,0.03209509658246657,0.04665676077265974,0.3421052631578948,0.36842105263157887,0.375,0.56875,0.346938775510204,0.4693877551020409,0.604026845637584,0.3624161073825505,0.06385349915149058,0.69478989893873,0.39999999999999997,0.39999999999999997,0.19215876089061013,0.32575024201355274,0.27131782945736416,0.3023255813953487,5.294326254276696e-07,0.0005851039021616053,0.3623316396994539,0.20066837297112305,0.3812500000000001,0.40000000000000013,0.046610169491525424,0.19217168637970977,0.5220441060302791,0.4171640919340885,0.375,0.7159090909090908,0.5038167938931298,0.3740458015267175,0.7623762376237624,0.42574257425742573,0.7976190476190476,0.488095238095238,0.7790697674418605,0.47674418604651164
0.5,0.5,0.6645962732919255,0.2981366459627329,0.2905138339920948,0.33893280632411066,0.5902915019762844,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.3660205245153934,0.6875000000000001,0.55,0.49112426035502954,0.2721893491124261,0.25076452599388377,0.0871559633027523,0.5790780469674186,0.3500331115207338,0.28433701909896736,0.4553595906058667,0.48501577287066244,0.09069400630914828,0.4277198211624441,0.2682563338301043,0.24311899980265372,0.2904530838257316,0.024071322436849923,0.033580980683506685,0.46842105263157896,0.3052631578947368,0.7500000000000001,0.38125,0.5306122448979591,0.2925170068027211,0.22147651006711422,0.7651006711409397,0.4542944707580862,0.2830728704946683,0.5714285714285714,0.42857142857142855,0.5348499515972898,0.33736689254598273,0.457364341085271,0.21705426356589164,0.00023581312115272758,2.634751779589809e-07,0.4713201474855232,0.34212143481621327,0.625,0.40625,0.5153030118278259,0.03685526155346909,0.6591552976533407,0.49954464552634026,0.875,0.22727272727272751,0.45038167938931284,0.46564885496183195,0.1386138613861386,0.7029702970297029,0.2857142857142857,0.75,0.26744186046511625,0.6860465116279069
0.5,0.5,0.6645962732919255,0.1677018633540373,0.2565464426877471,0.2565464426877471,0.2565464426877471,0.14210526315789473,0.14210526315789473,0.14210526315789473,0.6100305417135509,0.061573546180159644,0.6875000000000001,0.125,0.49112426035502954,0.26627218934911245,0.25076452599388377,0.08256880733944955,0.5790780469674186,0.3981438681425663,0.28433701909896736,0.09891711596454353,0.48501577287066244,0.0980546792849632,0.4277198211624441,0.2622950819672131,0.24311899980265372,0.20292420742254158,0.024071322436849923,0.23060921248142643,0.46842105263157896,0.16315789473684217,0.7500000000000001,0.23125000000000007,0.5306122448979591,0.2789115646258503,0.22147651006711422,0.5503355704697989,0.4542944707580862,0.3413287404067779,0.5714285714285714,0.2285714285714286,0.5348499515972898,0.9912875121006781,0.457364341085271,0.16279069767441845,0.00023581312115272758,0.2918439698733715,0.4713201474855232,0.3602498637912902,0.625,0.23124999999999996,0.5153030118278259,0.0641385196927204,0.6591552976533407,0.09919569798911504,0.875,0.38636363636363624,0.45038167938931284,0.26717557251908397,0.1386138613861386,0.801980198019802,0.2857142857142857,0.8571428571428571,0.26744186046511625,0.8139534883720929
0.5,0.5,0.6645962732919255,0.19254658385093165,0.29014328063241107,0.3343626482213439,0.5965909090909092,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.2803116685670848,0.6875000000000001,0.375,0.49112426035502954,0.242603550295858,0.25076452599388377,0.12996941896024464,0.5790780469674186,0.04646367071866149,0.28433701909896736,0.23741204422918757,0.48501577287066244,0.024973711882229237,0.4277198211624441,0.2742175856929955,0.24311899980265372,0.24834287173653113,0.024071322436849923,0.06062407132243685,0.46842105263157896,0.16842105263157903,0.7500000000000001,0.21875,0.5306122448979591,0.2448979591836734,0.22147651006711422,0.9328859060402687,0.4542944707580862,0.3053620728958233,0.5714285714285714,0.17142857142857143,0.5348499515972898,0.8610842207163607,0.457364341085271,0.16279069767441845,0.00023581312115272758,6.38049646973882e-06,0.4713201474855232,0.7197318905768914,0.625,0.0,0.5153030118278259,0.02450920619436654,0.6591552976533407,0.3364752544540597,0.875,0.2954545454545454,0.45038167938931284,0.2748091603053435,0.1386138613861386,0.9306930693069307,0.2857142857142857,0.9642857142857143,0.26744186046511625,0.9534883720930234
0.75,0.25,0.5403726708074534,0.0,0.038414031620553346,0.038414031620553346,0.038414031620553346,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.31088249477575947,0.274610414291144,0.6875000000000001,0.024999999999999994,0.49112426035502954,0.0,0.25076452599388377,0.0,0.5790780469674186,0.6228494020115956,0.28433701909896736,0.08251850498035272,0.48501577287066244,0.0,0.4277198211624441,0.9597615499254843,0.24311899980265372,0.6787318760665405,0.024071322436849923,0.2677563150074294,0.46842105263157896,0.20526315789473693,0.7500000000000001,0.0,0.5306122448979591,0.0,0.22147651006711422,0.8389261744966444,0.4542944707580862,0.6378004609812316,0.5714285714285714,0.0,0.5348499515972898,0.7899322362052279,0.457364341085271,0.0,0.00023581312115272758,3.545851072631545e-05,0.4713201474855232,0.5807685972403481,0.625,0.018750000000000044,0.5153030118278259,0.0,0.6591552976533407,0.01915458492459924,0.875,0.0,0.45038167938931284,0.0,0.1386138613861386,0.7920792079207921,0.2857142857142857,0.9285714285714285,0.26744186046511625,0.9069767441860466
0.75,0.25,0.5403726708074534,0.6708074534161492,0.36067193675889325,0.36388339920948615,0.8735177865612649,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.21436716077537066,0.6875000000000001,0.6625000000000001,0.49112426035502954,0.7337278106508877,0.25076452599388377,0.5259938837920488,0.5790780469674186,0.24154807207934686,0.28433701909896736,0.13552042401535225,0.48501577287066244,0.6611461619348055,0.4277198211624441,0.40685543964232485,0.24311899980265372,0.22280394228201944,0.024071322436849923,0.020208023774145614,0.46842105263157896,0.6052631578947368,0.7500000000000001,0.81875,0.5306122448979591,0.7551020408163265,0.22147651006711422,0.06711409395973156,0.4542944707580862,0.14908436969681618,0.5714285714285714,0.7428571428571429,0.5348499515972898,0.6060019361084223,0.457364341085271,0.7131782945736431,0.00023581312115272758,0.0015070897200530594,0.4713201474855232,0.41473714886661683,0.625,0.71875,0.5153030118278259,0.8292891110840142,0.6591552976533407,0.6453511277942431,0.875,1.0,0.45038167938931284,0.6335877862595419,0.1386138613861386,0.07920792079207921,0.2857142857142857,0.07142857142857142,0.26744186046511625,0.06976744186046513
0.75,0.25,0.5403726708074534,0.11180124223602483,0.04829545454545453,0.04829545454545453,0.04829545454545453,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.21474724439376658,0.6875000000000001,0.012499999999999997,0.49112426035502954,0.08284023668639051,0.25076452599388377,0.006116207951070346,0.5790780469674186,0.4930446939495535,0.28433701909896736,0.06003838069999086,0.48501577287066244,0.04532071503680337,0.4277198211624441,0.0,0.24311899980265372,0.3821320362652798,0.024071322436849923,0.5052005943536405,0.46842105263157896,0.0,0.7500000000000001,0.07500000000000007,0.5306122448979591,0.11564625850340138,0.22147651006711422,0.5234899328859063,0.4542944707580862,0.3325903599199615,0.5714285714285714,0.11428571428571427,0.5348499515972898,0.1423039690222654,0.457364341085271,0.06201550387596888,0.00023581312115272758,9.926595769321334e-06,0.4713201474855232,0.32799057309022717,0.625,0.0625,0.5153030118278259,0.01749786611388855,0.6591552976533407,0.010256280922033414,0.875,0.15909090909090917,0.45038167938931284,0.09160305343511443,0.1386138613861386,0.7326732673267327,0.2857142857142857,0.8214285714285714,0.26744186046511625,0.8023255813953489
0.5,0.5,0.6645962732919255,0.47204968944099385,0.13895750988142302,0.13895750988142302,0.13895750988142302,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.3812238692512353,0.6875000000000001,1.0,0.49112426035502954,0.42603550295857995,0.25076452599388377,0.25535168195718655,0.5790780469674186,0.23645399196644695,0.28433701909896736,0.42095403454263,0.48501577287066244,0.07229232386961093,0.4277198211624441,0.3666169895678092,0.24311899980265372,0.09003053062930244,0.024071322436849923,0.0,0.46842105263157896,0.2842105263157896,0.7500000000000001,0.4,0.5306122448979591,0.44897959183673475,0.22147651006711422,0.7449664429530202,0.4542944707580862,0.18771054431245404,0.5714285714285714,0.42857142857142855,0.5348499515972898,0.9288480154888679,0.457364341085271,0.39534883720930236,0.00023581312115272758,2.765957453674362e-08,0.4713201474855232,0.5648733575763719,0.625,0.4125000000000001,0.5153030118278259,0.06307157663699549,0.6591552976533407,1.0,0.875,0.5113636363636362,0.45038167938931284,0.48091603053435106,0.1386138613861386,0.9504950495049505,0.2857142857142857,0.9404761904761904,0.26744186046511625,0.9767441860465116
0.75,0.25,0.5403726708074534,0.453416149068323,0.1099308300395257,0.1099308300395257,0.1099308300395257,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.2685290763968073,0.6875000000000001,0.2125,0.49112426035502954,0.5857988165680473,0.25076452599388377,0.3868501529051987,0.5790780469674186,0.21268161810624742,0.28433701909896736,0.046422370465137516,0.48501577287066244,0.36882229232386965,0.4277198211624441,0.4903129657228018,0.24311899980265372,0.25472760410015904,0.024071322436849923,0.15720653789004457,0.46842105263157896,0.41052631578947374,0.7500000000000001,0.5750000000000001,0.5306122448979591,0.5850340136054422,0.22147651006711422,0.14093959731543626,0.4542944707580862,0.14743800815582178,0.5714285714285714,0.5428571428571427,0.5348499515972898,0.4588576960309778,0.457364341085271,0.511627906976744,0.00023581312115272758,0.1471631184504049,0.4713201474855232,0.14063010782661578,0.625,0.46250000000000013,0.5153030118278259,0.32477746616266306,0.6591552976533407,0.164016701610173,0.875,0.7386363636363638,0.45038167938931284,0.5267175572519084,0.1386138613861386,0.05940594059405941,0.2857142857142857,0.09523809523809523,0.26744186046511625,0.09302325581395349
0.75,0.25,0.5403726708074534,0.42236024844720493,0.30027173913043487,0.35153162055335957,0.6082015810276682,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.31413911060433297,0.6875000000000001,0.5625000000000001,0.49112426035502954,0.33136094674556216,0.25076452599388377,0.12996941896024464,0.5790780469674186,0.07702815139606094,0.28433701909896736,0.3708306680069451,0.48501577287066244,0.06703470031545741,0.4277198211624441,0.10283159463487329,0.24311899980265372,0.10442519995820904,0.024071322436849923,0.03209509658246657,0.46842105263157896,0.3421052631578948,0.7500000000000001,0.375,0.5306122448979591,0.346938775510204,0.22147651006711422,0.604026845637584,0.4542944707580862,0.06385349915149058,0.5714285714285714,0.39999999999999997,0.5348499515972898,0.19215876089061013,0.457364341085271,0.27131782945736416,0.00023581312115272758,5.294326254276696e-07,0.4713201474855232,0.3623316396994539,0.625,0.3812500000000001,0.5153030118278259,0.046610169491525424,0.6591552976533407,0.5220441060302791,0.875,0.375,0.45038167938931284,0.5038167938931298,0.1386138613861386,0.7623762376237624,0.2857142857142857,0.7976190476190476,0.26744186046511625,0.7790697674418605
